Date,Calories (kcal),Distance,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Strength training duration (ms)
06/09/15,1007.687988,,,,,,,,,,,,,,,,,,,,
07/09/15,525.5620117,,,,,,,,,,,,,,,,,,,,
09/09/15,1007.687988,,,,,,,,,,,,,,,,,,,,
10/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
11/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
12/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
13/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
14/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
15/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
16/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
17/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
18/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
19/09/15,1533.25,,,,,,,,,,,,,,,,,,,,
20/09/15,1564.493408,82.11375427,,,,19.06854057,72.82814789,19.0687294,72.82836151,,,,1419,73,73,73,,55000418,167303,,
21/09/15,1584.318604,390.2034912,,,,18.92527962,72.80786896,19.07113838,72.83203125,5.709243298,10.12422848,1.25,3465,,,,,71138524,861052,,
22/09/15,1565.261719,327.0020752,,,,19.06851578,72.82813263,19.06916428,72.82836914,,,,2353,,,,,79676873,539741,,
23/09/15,1629.296631,1500.294922,,,,19.04597473,72.82120514,19.07136154,72.82849121,4.839734077,8.5,1.346291184,6324,,,,,70991499,1619412,,
24/09/15,1662.766602,1025.307007,,,,18.91470337,72.80776978,19.06872177,72.82926178,5.821884632,11.76063347,0.5,3107,,,,,69174306,2183737,,
25/09/15,1709.805176,1712.025879,,,,19.05080605,54.64055634,24.43232918,72.87599945,7.112457275,8.050621033,5.75,5688,,,,,55682302,2663724,138242,
26/09/15,1943.96167,4954.188965,,,,37.61389923,-122.4360809,37.80348587,-122.3889084,2.995187521,24.7701931,0.559017003,10874,,,,,31653666,6924880,,
27/09/15,2153.686035,9184.579102,63.4665184,84,47,37.7637558,-122.5134735,37.79231644,-122.4128113,2.395236969,7.25,0.5,16322,,,,,66269029,10457575,,
28/09/15,2359.418213,8414.40332,79.9571991,94,48,37.76371384,-122.487999,37.86013031,-122.3908081,2.236807346,9.5,0.559017003,17703,,,,,61132712,12922658,443784,
29/09/15,2055.276367,5477.239258,,,,37.7636795,-122.4522018,37.79341888,-122.4042435,1.60400176,10.75,0.5,11625,,,,,70313847,8801723,,
30/09/15,2211.376709,8106.964355,54,54,54,37.76353836,-122.4405441,37.80937958,-122.3934402,2.969446898,15.75,0.5,15826,,,,,70433717,10727130,311940,
01/10/15,2651.162354,13674.9209,80.54069519,97,48,37.76101303,-122.4359741,37.80894089,-122.3935318,1.550239205,7.905694008,0.5,25142,,,,632198,60607093,17586799,87035,
02/10/15,2373.602295,9720.669922,71,71,71,37.76076889,-122.4362869,37.87269211,-122.257637,5.2152071,21.25,0.5,17734,,,,1294984,65505245,11772962,95128,
03/10/15,1797.346436,2041.639893,,,,37.02053452,-122.4360123,37.76618958,-121.5611954,3.952589035,36.5034256,0.5,9918,,,,,47806933,4452845,,
04/10/15,2208.557129,5290.438477,,,,37.18387604,-122.5107803,37.82805634,-121.8436584,6.76250267,39.75,0.5,10614,,,,1689382,48472406,8127887,182406,
05/10/15,2204.310547,9578.716797,93,125,61,37.31827545,-122.4705658,37.8070755,-121.9500122,2.567375422,34.67708206,0.5,17524,,,,,56227124,11051923,96596,
06/10/15,2208.94165,9955.178711,,,,37.76409531,-122.4411316,37.80835342,-122.3934708,2.253898382,11,0.5,17790,,,,,66840513,10869283,189435,
07/10/15,2393.368164,10168.90527,48,48,48,37.76221848,-122.510788,37.79354477,-122.3963394,2.93283987,18,0.5,19528,,,,,59506226,14135137,157795,
08/10/15,2236.116211,5884.749512,,,,37.69098663,-122.4360123,37.80964279,-121.8444824,2.350550413,17.00735092,0.5,12489,,,,1979389,62580294,7602570,404121,
09/10/15,2826.739014,15879.16895,,,,37.76076508,-122.4363251,44.92247009,-93.25495911,1.569805264,11.75,0.5,26637,,,,1836481,56428734,18304380,178763,
10/10/15,2232.435547,8309.483398,56,56,56,37.7603302,-122.4499512,37.80817032,-122.3887558,2.541799068,9.823441505,0.5,18296,,,,,59830568,11270123,228974,
11/10/15,2098.60083,8289.31543,,,,37.76023483,-122.4359436,37.80834579,-122.3895416,1.168857932,2.5,0.5,15230,,,,,73437426,9511247,,
12/10/15,1632.869385,1092.298828,,,,37.61696243,-122.4360275,37.7654686,-122.3818741,15.5,30.5,0.5,2482,,,,,78152656,1112860,250238,
13/10/15,1718.454956,2309.739258,,,,19.04753685,54.64465332,24.42801285,72.87458038,4.4273386,10.26218796,1,5827,,,,,73547695,3122684,,
14/10/15,1584.98645,293.1370239,,,,19.0684967,72.828125,19.06904411,72.8285675,3.25,3.25,3.25,2474,,,,,84989875,872315,,
15/10/15,1813.246582,287.9741211,,,,19.0684967,72.82817841,19.06873894,72.82836151,,,,4434,,,,2210167,77907494,999468,,
16/10/15,1604.886597,371.2666626,,,,19.05609512,72.82701111,19.07007599,72.83612061,2.42159009,4,0.5,3046,,,,,81643448,1207841,,
17/10/15,1786.097656,1811.436279,,,,18.99380684,72.81156921,19.07015228,72.8301239,7.047208309,16.9059906,0.5,7841,,,,,76933553,4263184,,
18/10/15,1569.042725,260.266449,,,,19.06853294,72.82814789,19.0700779,72.82956696,,,,2063,,,,,85763553,603489,,
19/10/15,1801.246094,3203.040039,,,,19.05563927,72.82699585,19.06873512,72.83612823,,,,9030,,,,,76743605,4518594,,
20/10/15,1567.726318,346.3627014,,,,19.06547737,72.82805634,19.06898308,72.83400726,,,,3027,,,,,81080282,581291,,
21/10/15,1711.108887,1949.984741,,,,19.04055214,72.81974792,19.11431122,72.86351013,5.621274948,16.75746155,0.5,7885,,,,,69353292,2996190,,
22/10/15,1610.218018,629.2022095,,,,19.06851387,72.82817841,19.06898499,72.82842255,2.915475845,2.915475845,2.915475845,4146,,,,,79636207,1289379,,
23/10/15,1790.674927,2780.300293,,,,19.05638123,72.82333374,19.06869698,72.83612823,2.359640121,4.031128883,0.5,6343,,,,,77336647,3238686,486386,
24/10/15,1641.626831,1085.977539,,,,19.06807709,72.82496643,19.07366943,72.82841492,,,,4942,,,,,82782009,1604713,98275,
25/10/15,1606.164429,374.1252136,,,,19.05108261,72.82348633,19.09414864,72.85610199,6.542604923,7.5,0.5,4409,,,,,75098306,1229391,,
26/10/15,1589.727417,425.4923706,,,,19.0461731,72.82098389,19.07023239,72.8299408,2.690480709,3.881043673,1.5,5248,,,,,75672411,937737,,
27/10/15,1544.154053,70.06539917,,,,19.0684967,72.82805634,19.06898499,72.82836914,,,,3720,,,,,81091515,183850,,
28/10/15,1565.245117,232.4203186,,,,19.04625702,72.82124329,19.0700779,72.83609772,2.62424159,2.75,0.75,5246,,,,,66962464,539462,,
29/10/15,1573.293823,181.2712402,,,,18.93138885,72.80781555,19.06914139,72.82939148,3.318000317,4.5,2.136000872,3875,,,,,76945109,675169,,
30/10/15,1858.824463,318.0116882,,,,18.95379257,72.80787659,19.06876183,72.83827972,8.5,8.5,8.5,4758,,,,2880017,68461669,640044,,
31/10/15,1631.686279,1289.445313,,,,18.9531765,72.81432343,19.096035,72.87056732,6.487698555,13.75,0.5,8250,,,,,65933435,1659704,,
01/11/15,1744.854248,1353.195801,,,,19.04070091,72.82263184,19.0700779,72.86464691,1.453647137,19.25,0.559017003,5995,,,,,75733173,2490640,,
02/11/15,1619.540527,687.4417725,,,,18.99342918,72.82305908,19.06972504,72.8469696,1.150473714,19.41165924,0.5,3533,,,,,40848930,1454915,,
03/11/15,1679.925903,1433.131104,70,70,70,18.92511559,72.80892181,19.07083893,72.86664581,3.978297234,17.82729721,0.5,8398,,,,,31794182,2473056,,
04/11/15,1612.130127,616.5440674,,,,19.04858017,72.82041931,19.06961632,72.8301239,2.77569294,13.25,0.5,5846,,,,,75862380,1329974,,
05/11/15,1633.67749,1157.504272,,,,18.99903107,72.82517242,19.06869888,72.84088135,2.42228651,3.473110914,0.5,5238,,,,,72738733,1693280,,
06/11/15,1628.657471,664.7749634,,,,19.0472126,72.82206726,19.07620239,72.83836365,7.997505665,16.00781059,0.5,5575,,,,,73565445,1219112,171975,
07/11/15,1626.166748,871.3814697,,,,19.05490875,72.82466125,19.0700779,72.83411407,1.617001057,7.566372871,0.75,5135,,,,,78321028,1566638,,
08/11/15,1803.804443,2987.43457,,,,18.99342728,72.82383728,19.09601974,72.85340881,1.601599216,8.381526947,0.5,6570,,,,1025375,71601379,2569454,117332,
09/11/15,1571.381836,354.6577148,,,,19.06845665,72.82826996,19.06874084,72.82839966,,,,3778,,,,,84016967,642932,,
10/11/15,1837.559814,5916.77832,,,,19.06845665,72.82817078,19.069664,72.83016205,,,,13237,,,,,80620405,4281171,295088,
11/11/15,1940.786499,19224.26953,,,,18.92525673,72.80841064,19.06931114,72.82878113,5.514360428,22.5887146,0.5,4571,,,,3777855,64672691,510210,,
12/11/15,1576.594482,531.4056396,,,,18.93417549,72.8092804,19.070755,72.85503387,5.895841122,16,0.5,6827,,,,,71995897,730819,,
13/11/15,1630.404785,729.2666626,,,,19.04610252,72.82091522,19.06907463,72.83605957,1.664685249,2.304886103,0.75,5319,,,,,77835630,1638097,,
14/11/15,1632.497192,2026.893921,,,,18.91544724,72.80768585,19.06885147,72.83609772,5.128751755,9.5,0.5,4010,,,,568876,72660739,715507,,
15/11/15,1605.176758,397.3110657,,,,19.06840134,72.82826233,19.06867981,72.82839203,,,,5984,,,,,76374173,1212734,,
16/11/15,1568.093872,353.711792,,,,19.04595566,72.82111359,19.06888962,72.83381653,3.472018719,7.25,0.5,4037,,,,,80081292,587491,,
17/11/15,1812.805176,5032.942383,,,,19.05532646,72.82453918,19.06875801,72.83611298,1.614637852,2.015564442,1.346291184,12291,,,,,78556274,3900848,240920,
18/11/15,1710.915649,2478.457764,,,,19.04568672,72.82125854,19.069664,72.83607483,3.722066164,12.70088577,0.5,7441,,,,610009,78026174,1694698,120564,
19/11/15,1686.267334,3298.797852,,,,19.06845284,72.82826996,19.06888199,72.82854462,0.872029006,1,0.75,9202,72,72,72,,79962166,2809659,,600000
20/11/15,1736.488647,3140.510254,,,,18.97037697,72.81071472,19.07472038,72.86555481,1.006339669,24.5,0.5,9499,,,,,65060670,3642668,,
21/11/15,1633.594238,2471.233154,,,,19.05043793,72.82492065,19.07377625,72.86308289,1.772554278,2.795084953,0.75,3890,,,,506579,81788690,1036703,,
22/11/15,1687.21106,2834.505127,,,,19.06638718,72.82816315,19.06896782,72.8299408,0.505765438,1,0.5,8232,,,,,81004660,2694101,,
23/11/15,1691.400635,2113.958252,,,,19.04594612,72.82012939,19.07078552,72.83607483,3.536706686,7.75,0.5,4919,,,,554864,79191965,1945678,,
24/11/15,1588.284912,493.2565002,,,,19.05631447,72.82657623,19.07016373,72.83605194,1.198649883,12.5,0.5,4517,,,,,78077856,1114188,,
25/11/15,1544.59436,148.2536163,,,,19.04603767,72.82063293,19.06904602,72.82853699,,,,4259,,,,,81222223,365675,,
26/11/15,1659.914795,2513.714355,,,,19.05517006,72.82444,19.07400322,72.83604431,0.740380108,2.25,0.5,7270,,,,454184,78136735,1575929,,
27/11/15,1622.575562,777.902832,,,,19.04579163,72.81967163,19.06884193,72.82849121,3.890492201,11,0.5,5496,,,,,78079847,1701660,,
28/11/15,1564.962158,314.6756592,,,,19.0684185,72.82445526,19.07374573,72.8283844,0.780749619,5.031152725,0.559017003,5480,,,,,79479919,714621,,
